user_id,login_id,email,first_name,last_name,pronoun,declared_user_type,status
992795003,stacy.clarke@canvas.test,stacy.clarke@canvas.test,Stacy,Clarke,she/her,student,active
590630282,savannah.patrick@canvas.test,savannah.patrick@canvas.test,Savannah,Patrick,,student,active
067365203,dennis.moore@canvas.test,dennis.moore@canvas.test,Dennis,Moore,['they/them'],student,active
938424631,tiffany.sanchez@canvas.test,tiffany.sanchez@canvas.test,Tiffany,Sanchez,she/her,student,active
029223203,shelly.buchanan@canvas.test,shelly.buchanan@canvas.test,Shelly,Buchanan,,student,active
272754871,thomas.vargas@canvas.test,thomas.vargas@canvas.test,Thomas,Vargas,he/him,student,active
579762196,john.webb@canvas.test,john.webb@canvas.test,John,Webb,,student,active
420503708,cynthia.smith@canvas.test,cynthia.smith@canvas.test,Cynthia,Smith,,student,active
231311670,leonard.bradford@canvas.test,leonard.bradford@canvas.test,Leonard,Bradford,['xe/xyr'],student,active
023653271,ruben.thomas@canvas.test,ruben.thomas@canvas.test,Ruben,Thomas,,student,active
577403089,rhonda.knapp@canvas.test,rhonda.knapp@canvas.test,Rhonda,Knapp,she/her,student,active
830506254,todd.ellis@canvas.test,todd.ellis@canvas.test,Todd,Ellis,he/him,student,active
210950692,stephen.walker@canvas.test,stephen.walker@canvas.test,Stephen,Walker,['ze/zir'],student,active
313046351,cheyenne.murphy@canvas.test,cheyenne.murphy@canvas.test,Cheyenne,Murphy,,student,active
599367796,sharon.morton@canvas.test,sharon.morton@canvas.test,Sharon,Morton,she/her,student,active
748493911,amy.key@canvas.test,amy.key@canvas.test,Amy,Key,she/her,student,active
239849213,daniel.washington@canvas.test,daniel.washington@canvas.test,Daniel,Washington,,teacher,active
103845729,timothy.mitchell@canvas.test,timothy.mitchell@canvas.test,Timothy,Mitchell,['they/them'],student,active
903898598,katherine.osborn@canvas.test,katherine.osborn@canvas.test,Katherine,Osborn,she/her,student,active
135645783,william.may@canvas.test,william.may@canvas.test,William,May,,student,active
125687670,michael.martinez@canvas.test,michael.martinez@canvas.test,Michael,Martinez,['ze/zir'],student,active
946111347,kristie.mitchell@canvas.test,kristie.mitchell@canvas.test,Kristie,Mitchell,she/her,student,active
539591822,zachary.allen@canvas.test,zachary.allen@canvas.test,Zachary,Allen,he/him,student,active
469798348,kenneth.giles@canvas.test,kenneth.giles@canvas.test,Kenneth,Giles,he/him,student,active
136835983,jeffrey.pearson@canvas.test,jeffrey.pearson@canvas.test,Jeffrey,Pearson,,student,active
362490946,julie.romero@canvas.test,julie.romero@canvas.test,Julie,Romero,she/her,student,active
493243145,andrea.monroe@canvas.test,andrea.monroe@canvas.test,Andrea,Monroe,she/her,student,active
856012163,alexis.peterson@canvas.test,alexis.peterson@canvas.test,Alexis,Peterson,['ze/zir'],student,active
952647453,ashley.bryant@canvas.test,ashley.bryant@canvas.test,Ashley,Bryant,['ze/zir'],student,active
586830732,jennifer.sellers@canvas.test,jennifer.sellers@canvas.test,Jennifer,Sellers,she/her,student,active
624950696,brian.anderson@canvas.test,brian.anderson@canvas.test,Brian,Anderson,he/him,student,active
438493612,thomas.kramer@canvas.test,thomas.kramer@canvas.test,Thomas,Kramer,he/him,student,active
846493170,alexandria.moore@canvas.test,alexandria.moore@canvas.test,Alexandria,Moore,,student,active
588021244,stacey.sanders@canvas.test,stacey.sanders@canvas.test,Stacey,Sanders,she/her,student,active
343148988,rachel.juarez@canvas.test,rachel.juarez@canvas.test,Rachel,Juarez,she/her,student,active
692292612,elijah.jones@canvas.test,elijah.jones@canvas.test,Elijah,Jones,['ze/zir'],student,active
521906245,sabrina.reeves@canvas.test,sabrina.reeves@canvas.test,Sabrina,Reeves,,student,active
813094993,kimberly.doyle@canvas.test,kimberly.doyle@canvas.test,Kimberly,Doyle,she/her,student,active
498332797,taylor.edwards@canvas.test,taylor.edwards@canvas.test,Taylor,Edwards,she/her,student,active
796540966,lisa.morgan@canvas.test,lisa.morgan@canvas.test,Lisa,Morgan,['xe/xyr'],student,active
695513909,cheryl.wilson@canvas.test,cheryl.wilson@canvas.test,Cheryl,Wilson,she/her,student,active
805084150,haley.cooper@canvas.test,haley.cooper@canvas.test,Haley,Cooper,she/her,student,active
244347386,sue.christensen@canvas.test,sue.christensen@canvas.test,Sue,Christensen,,student,active
889682070,steven.martin@canvas.test,steven.martin@canvas.test,Steven,Martin,he/him,student,active
336352283,jerry.ramirez@canvas.test,jerry.ramirez@canvas.test,Jerry,Ramirez,['ze/zir'],student,active
165859644,lisa.brooks@canvas.test,lisa.brooks@canvas.test,Lisa,Brooks,she/her,student,active
764505656,william.greene@canvas.test,william.greene@canvas.test,William,Greene,,teacher,active
166578119,nicole.arroyo@canvas.test,nicole.arroyo@canvas.test,Nicole,Arroyo,she/her,student,active
812253779,allen.simpson@canvas.test,allen.simpson@canvas.test,Allen,Simpson,,student,active
130066305,eric.myers@canvas.test,eric.myers@canvas.test,Eric,Myers,['they/them'],student,active
509663193,miranda.hart@canvas.test,miranda.hart@canvas.test,Miranda,Hart,['ze/zir'],student,active
670347925,ronnie.miller@canvas.test,ronnie.miller@canvas.test,Ronnie,Miller,he/him,student,active
747979296,david.bailey@canvas.test,david.bailey@canvas.test,David,Bailey,he/him,student,active
777758375,cynthia.ross@canvas.test,cynthia.ross@canvas.test,Cynthia,Ross,she/her,student,active
673495342,rebecca.carpenter@canvas.test,rebecca.carpenter@canvas.test,Rebecca,Carpenter,['ze/zir'],student,active
340448378,michael.holmes@canvas.test,michael.holmes@canvas.test,Michael,Holmes,['they/them'],student,active
018174752,christopher.roberts@canvas.test,christopher.roberts@canvas.test,Christopher,Roberts,,student,active
732337109,sabrina.wiggins@canvas.test,sabrina.wiggins@canvas.test,Sabrina,Wiggins,she/her,student,active
350768994,morgan.diaz@canvas.test,morgan.diaz@canvas.test,Morgan,Diaz,['xe/xyr'],student,active
449479947,melissa.johnson@canvas.test,melissa.johnson@canvas.test,Melissa,Johnson,,student,active
632074013,charles.johnson@canvas.test,charles.johnson@canvas.test,Charles,Johnson,he/him,student,active
350882788,mark.ponce@canvas.test,mark.ponce@canvas.test,Mark,Ponce,,student,active
993226720,jonathan.leon@canvas.test,jonathan.leon@canvas.test,Jonathan,Leon,,student,active
361214235,sonia.martin@canvas.test,sonia.martin@canvas.test,Sonia,Martin,['ze/zir'],student,active
345019986,thomas.gomez@canvas.test,thomas.gomez@canvas.test,Thomas,Gomez,,student,active
702690273,sharon.alexander@canvas.test,sharon.alexander@canvas.test,Sharon,Alexander,she/her,student,active
484057206,jeffrey.kelly@canvas.test,jeffrey.kelly@canvas.test,Jeffrey,Kelly,he/him,student,active
177126063,jennifer.howard@canvas.test,jennifer.howard@canvas.test,Jennifer,Howard,,student,active
408643691,ana.romero@canvas.test,ana.romero@canvas.test,Ana,Romero,she/her,student,active
751523536,michele.cannon@canvas.test,michele.cannon@canvas.test,Michele,Cannon,she/her,student,active
609172247,kathy.hull@canvas.test,kathy.hull@canvas.test,Kathy,Hull,she/her,student,active
167334067,kent.simmons@canvas.test,kent.simmons@canvas.test,Kent,Simmons,['ze/zir'],student,active
864877060,ariel.shelton@canvas.test,ariel.shelton@canvas.test,Ariel,Shelton,she/her,student,active
673040181,brett.rogers@canvas.test,brett.rogers@canvas.test,Brett,Rogers,,student,active
336355374,kevin.johnson@canvas.test,kevin.johnson@canvas.test,Kevin,Johnson,,student,active
377323755,stephanie.diaz@canvas.test,stephanie.diaz@canvas.test,Stephanie,Diaz,she/her,student,active
556482988,harry.gomez@canvas.test,harry.gomez@canvas.test,Harry,Gomez,,student,active
962351399,travis.bryant@canvas.test,travis.bryant@canvas.test,Travis,Bryant,['ze/zir'],student,active
190668279,david.miller@canvas.test,david.miller@canvas.test,David,Miller,,student,active
582279392,marie.hodges@canvas.test,marie.hodges@canvas.test,Marie,Hodges,she/her,student,active
868371199,oscar.carroll@canvas.test,oscar.carroll@canvas.test,Oscar,Carroll,he/him,student,suspended
819625462,wanda.michael@canvas.test,wanda.michael@canvas.test,Wanda,Michael,she/her,student,active
148141400,john.manning@canvas.test,john.manning@canvas.test,John,Manning,,student,active
305208736,michael.ramirez@canvas.test,michael.ramirez@canvas.test,Michael,Ramirez,he/him,student,active
760649081,ryan.carson@canvas.test,ryan.carson@canvas.test,Ryan,Carson,he/him,student,active
269562843,andrew.johnston@canvas.test,andrew.johnston@canvas.test,Andrew,Johnston,,student,active
996256552,nathan.wilkins@canvas.test,nathan.wilkins@canvas.test,Nathan,Wilkins,he/him,student,active
400974401,michael.castaneda@canvas.test,michael.castaneda@canvas.test,Michael,Castaneda,he/him,student,active
988025622,melissa.bradley@canvas.test,melissa.bradley@canvas.test,Melissa,Bradley,she/her,student,active
310508048,bridget.rodriguez@canvas.test,bridget.rodriguez@canvas.test,Bridget,Rodriguez,she/her,student,active
136124955,albert.johnson@canvas.test,albert.johnson@canvas.test,Albert,Johnson,,teacher,suspended
112415064,rhonda.lawson@canvas.test,rhonda.lawson@canvas.test,Rhonda,Lawson,,student,active
245921609,lisa.blanchard@canvas.test,lisa.blanchard@canvas.test,Lisa,Blanchard,she/her,student,active
840861690,hunter.bauer@canvas.test,hunter.bauer@canvas.test,Hunter,Bauer,he/him,student,active
438005376,rachael.grant@canvas.test,rachael.grant@canvas.test,Rachael,Grant,she/her,student,active
202777318,wendy.gonzalez@canvas.test,wendy.gonzalez@canvas.test,Wendy,Gonzalez,,student,active
773839845,hannah.robinson@canvas.test,hannah.robinson@canvas.test,Hannah,Robinson,she/her,student,active
578141456,ricky.robbins@canvas.test,ricky.robbins@canvas.test,Ricky,Robbins,he/him,student,active
605921044,william.edwards@canvas.test,william.edwards@canvas.test,William,Edwards,he/him,student,active
951027898,barbara.santiago@canvas.test,barbara.santiago@canvas.test,Barbara,Santiago,she/her,student,active
053051109,benjamin.shaffer@canvas.test,benjamin.shaffer@canvas.test,Benjamin,Shaffer,,student,active
534570255,sherry.riley@canvas.test,sherry.riley@canvas.test,Sherry,Riley,she/her,student,active
882615559,candice.cherry@canvas.test,candice.cherry@canvas.test,Candice,Cherry,she/her,student,active
820319693,cassandra.spencer@canvas.test,cassandra.spencer@canvas.test,Cassandra,Spencer,she/her,student,active
066506751,christine.moore@canvas.test,christine.moore@canvas.test,Christine,Moore,she/her,student,active
133558325,anita.howe@canvas.test,anita.howe@canvas.test,Anita,Howe,she/her,student,active
318384400,sarah.clark@canvas.test,sarah.clark@canvas.test,Sarah,Clark,she/her,student,active
901258513,walter.sanchez@canvas.test,walter.sanchez@canvas.test,Walter,Sanchez,he/him,student,deleted
135114428,kathleen.barker@canvas.test,kathleen.barker@canvas.test,Kathleen,Barker,she/her,student,active
405007733,natalie.davenport@canvas.test,natalie.davenport@canvas.test,Natalie,Davenport,['ze/zir'],student,active
386335080,samantha.wilson@canvas.test,samantha.wilson@canvas.test,Samantha,Wilson,,student,active
927557029,samantha.lewis@canvas.test,samantha.lewis@canvas.test,Samantha,Lewis,['they/them'],student,active
978856087,michelle.butler@canvas.test,michelle.butler@canvas.test,Michelle,Butler,she/her,student,active
045688380,katrina.kim@canvas.test,katrina.kim@canvas.test,Katrina,Kim,she/her,student,active
491932732,lisa.martin@canvas.test,lisa.martin@canvas.test,Lisa,Martin,she/her,student,active
026501403,michelle.pennington@canvas.test,michelle.pennington@canvas.test,Michelle,Pennington,she/her,student,active
136010615,daniel.navarro@canvas.test,daniel.navarro@canvas.test,Daniel,Navarro,['ze/zir'],student,active
299821162,michelle.washington@canvas.test,michelle.washington@canvas.test,Michelle,Washington,['they/them'],student,active
756730969,william.meza@canvas.test,william.meza@canvas.test,William,Meza,['ze/zir'],student,active
968184364,shelly.berger@canvas.test,shelly.berger@canvas.test,Shelly,Berger,,student,active
384216372,jessica.flores@canvas.test,jessica.flores@canvas.test,Jessica,Flores,['they/them'],student,active
522158925,joshua.lynch@canvas.test,joshua.lynch@canvas.test,Joshua,Lynch,,student,active
162228618,debra.powell@canvas.test,debra.powell@canvas.test,Debra,Powell,she/her,teacher,active
003930647,abigail.blackwell@canvas.test,abigail.blackwell@canvas.test,Abigail,Blackwell,she/her,student,active
940102402,andrew.curtis@canvas.test,andrew.curtis@canvas.test,Andrew,Curtis,,student,active
643944778,kevin.jackson@canvas.test,kevin.jackson@canvas.test,Kevin,Jackson,,student,active
036565241,steven.higgins@canvas.test,steven.higgins@canvas.test,Steven,Higgins,,student,active
965038442,amanda.greene@canvas.test,amanda.greene@canvas.test,Amanda,Greene,['xe/xyr'],student,active
085998024,kenneth.williams@canvas.test,kenneth.williams@canvas.test,Kenneth,Williams,he/him,student,active
876868617,sue.lyons@canvas.test,sue.lyons@canvas.test,Sue,Lyons,she/her,student,active
741544565,victoria.jackson@canvas.test,victoria.jackson@canvas.test,Victoria,Jackson,she/her,student,active
827213219,isaac.fitzpatrick@canvas.test,isaac.fitzpatrick@canvas.test,Isaac,Fitzpatrick,he/him,student,active
812842931,lisa.taylor@canvas.test,lisa.taylor@canvas.test,Lisa,Taylor,['they/them'],student,active
048280362,willie.pugh@canvas.test,willie.pugh@canvas.test,Willie,Pugh,['xe/xyr'],student,active
184696226,taylor.snyder@canvas.test,taylor.snyder@canvas.test,Taylor,Snyder,['xe/xyr'],student,active
672846844,rachel.lane@canvas.test,rachel.lane@canvas.test,Rachel,Lane,she/her,student,active
871541186,tiffany.archer@canvas.test,tiffany.archer@canvas.test,Tiffany,Archer,she/her,student,active
831989645,ricardo.summers@canvas.test,ricardo.summers@canvas.test,Ricardo,Summers,he/him,student,active
133985710,michael.wiggins@canvas.test,michael.wiggins@canvas.test,Michael,Wiggins,he/him,student,active
971361169,cathy.alvarado@canvas.test,cathy.alvarado@canvas.test,Cathy,Alvarado,she/her,student,active
757083941,tiffany.mclaughlin@canvas.test,tiffany.mclaughlin@canvas.test,Tiffany,Mclaughlin,,student,active
476947146,joanna.peterson@canvas.test,joanna.peterson@canvas.test,Joanna,Peterson,['xe/xyr'],student,active
268134467,diane.lee@canvas.test,diane.lee@canvas.test,Diane,Lee,she/her,student,active
398515095,kevin.parks@canvas.test,kevin.parks@canvas.test,Kevin,Parks,he/him,student,active
952531590,james.torres@canvas.test,james.torres@canvas.test,James,Torres,he/him,student,active
631473312,patricia.rios@canvas.test,patricia.rios@canvas.test,Patricia,Rios,['ze/zir'],student,active
369785851,lisa.harrell@canvas.test,lisa.harrell@canvas.test,Lisa,Harrell,she/her,student,active
783910905,janet.vega@canvas.test,janet.vega@canvas.test,Janet,Vega,she/her,student,active
229316344,susan.bonilla@canvas.test,susan.bonilla@canvas.test,Susan,Bonilla,she/her,student,active
313180187,mary.haney@canvas.test,mary.haney@canvas.test,Mary,Haney,she/her,student,active
713618651,paul.hodges@canvas.test,paul.hodges@canvas.test,Paul,Hodges,he/him,student,active
118866379,michael.townsend@canvas.test,michael.townsend@canvas.test,Michael,Townsend,he/him,student,active
452041487,lori.jones@canvas.test,lori.jones@canvas.test,Lori,Jones,,student,active
628326065,elizabeth.young@canvas.test,elizabeth.young@canvas.test,Elizabeth,Young,['xe/xyr'],student,deleted
005029965,nicholas.cohen@canvas.test,nicholas.cohen@canvas.test,Nicholas,Cohen,,student,active
094685647,tanya.gonzalez@canvas.test,tanya.gonzalez@canvas.test,Tanya,Gonzalez,she/her,student,active
151864545,andrea.smith@canvas.test,andrea.smith@canvas.test,Andrea,Smith,she/her,student,active
260189944,linda.richardson@canvas.test,linda.richardson@canvas.test,Linda,Richardson,,student,active
622490079,mark.williams@canvas.test,mark.williams@canvas.test,Mark,Williams,he/him,student,active
966975328,karen.peters@canvas.test,karen.peters@canvas.test,Karen,Peters,she/her,student,active
377487716,brandon.campos@canvas.test,brandon.campos@canvas.test,Brandon,Campos,,student,active
873004014,john.branch@canvas.test,john.branch@canvas.test,John,Branch,he/him,student,active
290935621,nicole.williams0@canvas.test,nicole.williams0@canvas.test,Nicole,Williams,she/her,student,active
483863882,laura.sanchez@canvas.test,laura.sanchez@canvas.test,Laura,Sanchez,she/her,student,active
362682713,david.martinez@canvas.test,david.martinez@canvas.test,David,Martinez,he/him,student,active
648899915,jessica.simpson@canvas.test,jessica.simpson@canvas.test,Jessica,Simpson,she/her,student,active
481791212,kevin.douglas@canvas.test,kevin.douglas@canvas.test,Kevin,Douglas,he/him,student,active
094231261,paul.greene@canvas.test,paul.greene@canvas.test,Paul,Greene,,student,active
306804875,mary.sanchez@canvas.test,mary.sanchez@canvas.test,Mary,Sanchez,,student,active
158056346,sara.mcdaniel@canvas.test,sara.mcdaniel@canvas.test,Sara,Mcdaniel,she/her,student,active
506318220,isaac.gonzalez@canvas.test,isaac.gonzalez@canvas.test,Isaac,Gonzalez,['they/them'],student,active
883895681,lisa.white@canvas.test,lisa.white@canvas.test,Lisa,White,she/her,student,active
303236160,willie.schwartz@canvas.test,willie.schwartz@canvas.test,Willie,Schwartz,he/him,student,active
755039847,joseph.moore@canvas.test,joseph.moore@canvas.test,Joseph,Moore,he/him,student,active
582795798,katherine.ewing@canvas.test,katherine.ewing@canvas.test,Katherine,Ewing,she/her,student,suspended
133818278,jennifer.griffin@canvas.test,jennifer.griffin@canvas.test,Jennifer,Griffin,she/her,student,active
685850498,nicholas.grimes@canvas.test,nicholas.grimes@canvas.test,Nicholas,Grimes,,student,active
741151471,christopher.waters@canvas.test,christopher.waters@canvas.test,Christopher,Waters,['ze/zir'],student,active
916996928,meghan.fitzpatrick@canvas.test,meghan.fitzpatrick@canvas.test,Meghan,Fitzpatrick,,student,active
159662892,frances.holland@canvas.test,frances.holland@canvas.test,Frances,Holland,she/her,student,active
131966302,audrey.randolph@canvas.test,audrey.randolph@canvas.test,Audrey,Randolph,she/her,student,active
213622625,eric.cooper@canvas.test,eric.cooper@canvas.test,Eric,Cooper,he/him,student,active
215814174,ann.foster@canvas.test,ann.foster@canvas.test,Ann,Foster,she/her,student,active
633358819,jenny.soto@canvas.test,jenny.soto@canvas.test,Jenny,Soto,['ze/zir'],student,active
492488657,amanda.adams@canvas.test,amanda.adams@canvas.test,Amanda,Adams,['ze/zir'],student,active
318411717,darin.flores@canvas.test,darin.flores@canvas.test,Darin,Flores,he/him,student,active
238821837,theresa.schneider@canvas.test,theresa.schneider@canvas.test,Theresa,Schneider,she/her,student,active
327074186,carrie.holland@canvas.test,carrie.holland@canvas.test,Carrie,Holland,['ze/zir'],student,active
880571099,jennifer.diaz@canvas.test,jennifer.diaz@canvas.test,Jennifer,Diaz,she/her,student,active
368089422,barbara.carr@canvas.test,barbara.carr@canvas.test,Barbara,Carr,['ze/zir'],student,active
345053585,linda.stevenson@canvas.test,linda.stevenson@canvas.test,Linda,Stevenson,she/her,student,deleted
048625624,catherine.jimenez@canvas.test,catherine.jimenez@canvas.test,Catherine,Jimenez,,student,active
366952247,christopher.barber@canvas.test,christopher.barber@canvas.test,Christopher,Barber,['they/them'],student,active
598317760,danielle.white@canvas.test,danielle.white@canvas.test,Danielle,White,she/her,student,active
416582795,christopher.baker@canvas.test,christopher.baker@canvas.test,Christopher,Baker,he/him,student,active
967714343,jasmine.garza@canvas.test,jasmine.garza@canvas.test,Jasmine,Garza,she/her,student,active
945748040,melissa.espinoza@canvas.test,melissa.espinoza@canvas.test,Melissa,Espinoza,she/her,student,active
342432986,lisa.mcgrath@canvas.test,lisa.mcgrath@canvas.test,Lisa,Mcgrath,she/her,student,active
731399131,bethany.lewis@canvas.test,bethany.lewis@canvas.test,Bethany,Lewis,she/her,student,active
606716498,christine.holloway@canvas.test,christine.holloway@canvas.test,Christine,Holloway,she/her,student,active
847725242,michael.yu@canvas.test,michael.yu@canvas.test,Michael,Yu,he/him,student,active
979695382,stacy.marshall@canvas.test,stacy.marshall@canvas.test,Stacy,Marshall,she/her,student,active
266955684,natalie.jenkins@canvas.test,natalie.jenkins@canvas.test,Natalie,Jenkins,she/her,student,active
195432691,bradley.davis@canvas.test,bradley.davis@canvas.test,Bradley,Davis,,student,active
478406816,elizabeth.turner@canvas.test,elizabeth.turner@canvas.test,Elizabeth,Turner,,student,active
867666297,emily.jackson@canvas.test,emily.jackson@canvas.test,Emily,Jackson,,student,active
156904381,andrea.edwards@canvas.test,andrea.edwards@canvas.test,Andrea,Edwards,she/her,student,active
813741645,jacqueline.white@canvas.test,jacqueline.white@canvas.test,Jacqueline,White,['ze/zir'],student,active
234308173,amanda.logan@canvas.test,amanda.logan@canvas.test,Amanda,Logan,she/her,student,active
502946672,william.wright@canvas.test,william.wright@canvas.test,William,Wright,he/him,student,active
342228089,erica.hall@canvas.test,erica.hall@canvas.test,Erica,Hall,,student,active
273546524,grant.faulkner@canvas.test,grant.faulkner@canvas.test,Grant,Faulkner,['ze/zir'],student,active
346067599,felicia.garcia@canvas.test,felicia.garcia@canvas.test,Felicia,Garcia,she/her,student,active
747302195,dana.lopez@canvas.test,dana.lopez@canvas.test,Dana,Lopez,she/her,student,active
782166492,jaime.davenport@canvas.test,jaime.davenport@canvas.test,Jaime,Davenport,she/her,student,active
949019476,jessica.richardson@canvas.test,jessica.richardson@canvas.test,Jessica,Richardson,she/her,student,active
891493965,eric.king@canvas.test,eric.king@canvas.test,Eric,King,he/him,student,active
372986166,steven.jennings@canvas.test,steven.jennings@canvas.test,Steven,Jennings,,student,active
013870819,deborah.shaw@canvas.test,deborah.shaw@canvas.test,Deborah,Shaw,['they/them'],teacher,active
765802669,ryan.schroeder@canvas.test,ryan.schroeder@canvas.test,Ryan,Schroeder,,student,active
644020622,katie.willis@canvas.test,katie.willis@canvas.test,Katie,Willis,she/her,student,deleted
517881470,valerie.jensen@canvas.test,valerie.jensen@canvas.test,Valerie,Jensen,she/her,student,active
106598739,caroline.anderson@canvas.test,caroline.anderson@canvas.test,Caroline,Anderson,,student,active
201957746,leah.mitchell@canvas.test,leah.mitchell@canvas.test,Leah,Mitchell,she/her,teacher,active
308287030,tiffany.fowler@canvas.test,tiffany.fowler@canvas.test,Tiffany,Fowler,she/her,student,active
429378555,tina.logan@canvas.test,tina.logan@canvas.test,Tina,Logan,['xe/xyr'],student,active
589917887,mary.romero@canvas.test,mary.romero@canvas.test,Mary,Romero,she/her,student,active
437661987,tracie.walker@canvas.test,tracie.walker@canvas.test,Tracie,Walker,['xe/xyr'],student,active
977672065,jesse.silva@canvas.test,jesse.silva@canvas.test,Jesse,Silva,['ze/zir'],student,active
127650184,christopher.long@canvas.test,christopher.long@canvas.test,Christopher,Long,['they/them'],student,active
374744192,lisa.little@canvas.test,lisa.little@canvas.test,Lisa,Little,she/her,student,active
033618369,cody.garcia@canvas.test,cody.garcia@canvas.test,Cody,Garcia,he/him,student,active
806925265,nicole.rodriguez@canvas.test,nicole.rodriguez@canvas.test,Nicole,Rodriguez,,student,active
844409998,christopher.harris@canvas.test,christopher.harris@canvas.test,Christopher,Harris,he/him,student,active
451464466,melissa.dennis@canvas.test,melissa.dennis@canvas.test,Melissa,Dennis,she/her,student,active
729716048,victoria.richards@canvas.test,victoria.richards@canvas.test,Victoria,Richards,['they/them'],student,active
592929084,thomas.rodgers@canvas.test,thomas.rodgers@canvas.test,Thomas,Rodgers,['ze/zir'],teacher,active
183629081,amanda.jones@canvas.test,amanda.jones@canvas.test,Amanda,Jones,['xe/xyr'],student,active
267294872,cheyenne.doyle@canvas.test,cheyenne.doyle@canvas.test,Cheyenne,Doyle,she/her,student,active
538744612,paul.carr@canvas.test,paul.carr@canvas.test,Paul,Carr,['ze/zir'],student,active
820482423,donna.white@canvas.test,donna.white@canvas.test,Donna,White,she/her,student,active
338447077,susan.wiley@canvas.test,susan.wiley@canvas.test,Susan,Wiley,she/her,teacher,active
755644911,nicole.bell@canvas.test,nicole.bell@canvas.test,Nicole,Bell,she/her,student,active
081684588,samantha.green@canvas.test,samantha.green@canvas.test,Samantha,Green,she/her,student,active
065479999,denise.gomez@canvas.test,denise.gomez@canvas.test,Denise,Gomez,['xe/xyr'],student,active
990748701,timothy.gomez@canvas.test,timothy.gomez@canvas.test,Timothy,Gomez,he/him,student,active
220552995,david.valenzuela@canvas.test,david.valenzuela@canvas.test,David,Valenzuela,,student,active
236123388,toni.may@canvas.test,toni.may@canvas.test,Toni,May,['they/them'],student,active
669918035,linda.hayes@canvas.test,linda.hayes@canvas.test,Linda,Hayes,she/her,student,active
327764058,anthony.obrien@canvas.test,anthony.obrien@canvas.test,Anthony,Obrien,['they/them'],student,active
337756004,jacob.williams@canvas.test,jacob.williams@canvas.test,Jacob,Williams,,student,active
430836409,rachel.reed@canvas.test,rachel.reed@canvas.test,Rachel,Reed,she/her,student,active
817260619,jonathan.frank@canvas.test,jonathan.frank@canvas.test,Jonathan,Frank,he/him,student,active
071271768,elizabeth.davis@canvas.test,elizabeth.davis@canvas.test,Elizabeth,Davis,she/her,student,active
270942830,kristina.armstrong@canvas.test,kristina.armstrong@canvas.test,Kristina,Armstrong,she/her,student,active
416675708,sara.ross@canvas.test,sara.ross@canvas.test,Sara,Ross,['they/them'],student,active
571831116,anthony.dunn@canvas.test,anthony.dunn@canvas.test,Anthony,Dunn,he/him,student,active
416725323,tamara.buchanan@canvas.test,tamara.buchanan@canvas.test,Tamara,Buchanan,she/her,student,active
986698191,steven.stewart@canvas.test,steven.stewart@canvas.test,Steven,Stewart,he/him,student,active
896631761,tanner.mcdaniel@canvas.test,tanner.mcdaniel@canvas.test,Tanner,Mcdaniel,,student,active
103133595,jessica.baldwin@canvas.test,jessica.baldwin@canvas.test,Jessica,Baldwin,she/her,student,active
681446373,jeremiah.king@canvas.test,jeremiah.king@canvas.test,Jeremiah,King,['they/them'],student,active
939126912,jeremy.martinez@canvas.test,jeremy.martinez@canvas.test,Jeremy,Martinez,he/him,student,active
992127183,terry.phelps@canvas.test,terry.phelps@canvas.test,Terry,Phelps,,student,active
088796168,matthew.garcia@canvas.test,matthew.garcia@canvas.test,Matthew,Garcia,['xe/xyr'],teacher,active
262267241,sarah.payne@canvas.test,sarah.payne@canvas.test,Sarah,Payne,she/her,student,active
289282747,chad.wolf@canvas.test,chad.wolf@canvas.test,Chad,Wolf,,student,active
751565438,jay.vega@canvas.test,jay.vega@canvas.test,Jay,Vega,['xe/xyr'],student,active
660149536,robert.duncan@canvas.test,robert.duncan@canvas.test,Robert,Duncan,,student,active
095169058,jeffrey.norman@canvas.test,jeffrey.norman@canvas.test,Jeffrey,Norman,['xe/xyr'],student,active
115286547,ryan.adams@canvas.test,ryan.adams@canvas.test,Ryan,Adams,he/him,student,active
430118503,larry.jenkins@canvas.test,larry.jenkins@canvas.test,Larry,Jenkins,he/him,student,active
594425916,amber.franco@canvas.test,amber.franco@canvas.test,Amber,Franco,['they/them'],student,active
687120812,john.brewer@canvas.test,john.brewer@canvas.test,John,Brewer,,student,active
871725102,charles.stark@canvas.test,charles.stark@canvas.test,Charles,Stark,,student,active
699179928,alexis.gilbert@canvas.test,alexis.gilbert@canvas.test,Alexis,Gilbert,,student,active
602900118,dennis.brown@canvas.test,dennis.brown@canvas.test,Dennis,Brown,he/him,student,active
467901538,nicole.shea@canvas.test,nicole.shea@canvas.test,Nicole,Shea,['ze/zir'],student,active
750788566,robert.morris@canvas.test,robert.morris@canvas.test,Robert,Morris,he/him,student,active
239531258,alice.huffman@canvas.test,alice.huffman@canvas.test,Alice,Huffman,['they/them'],student,active
470135046,amber.moore@canvas.test,amber.moore@canvas.test,Amber,Moore,she/her,student,active
579607667,angela.gibbs@canvas.test,angela.gibbs@canvas.test,Angela,Gibbs,['ze/zir'],student,active
555187359,norman.james@canvas.test,norman.james@canvas.test,Norman,James,he/him,student,active
934398758,ronald.edwards@canvas.test,ronald.edwards@canvas.test,Ronald,Edwards,he/him,student,active
192519803,michael.todd@canvas.test,michael.todd@canvas.test,Michael,Todd,he/him,student,active
082538022,ruth.sanchez@canvas.test,ruth.sanchez@canvas.test,Ruth,Sanchez,she/her,student,active
